Date,Rainfall_mm,River_Level_m,Temperature_C,Humidity_pct
2009-08-27,0.0,2.004,21.6,49.31
2009-08-28,0.89,1.682,18.59,46.22
2009-08-29,5.14,1.61,17.88,48.47
2009-08-30,1.78,1.942,18.4,50.49
2009-08-31,7.98,2.196,17.08,50.56
2009-09-01,0.97,2.729,17.9,54.56
2009-09-02,0.5,2.941,18.55,47.68
2009-09-03,1.86,2.771,17.53,46.53
2009-09-04,0.0,2.698,16.76,48.77
2009-09-05,5.59,2.613,17.41,46.38
2009-09-06,0.0,3.008,17.13,45.03
2009-09-07,1.24,2.444,16.05,43.87
2009-09-08,0.0,2.007,16.81,40.0
2009-09-09,0.05,1.937,15.95,48.59
2009-09-10,1.64,1.899,16.08,41.35
2009-09-11,1.32,1.708,16.15,43.51
2009-09-12,1.9,2.037,18.21,46.91
2009-09-13,2.42,1.595,18.72,44.96
2009-09-14,2.94,2.029,15.67,52.27
2009-09-15,0.0,1.876,18.76,41.2
2009-09-16,4.04,2.028,16.03,52.36
2009-09-17,1.23,2.119,17.89,49.7
2009-09-18,0.0,2.093,17.38,48.21
2009-09-19,1.39,2.118,17.74,49.73
2009-09-20,1.8,2.1885,15.92,46.56
2009-09-21,0.0,2.259,15.26,40.17
2009-09-22,0.6,1.873,16.25,46.77
2009-09-23,1.12,2.054,17.47,40.74
2009-09-24,1.57,1.653,18.99,43.55
2009-09-25,0.0,1.779,15.99,44.86
2009-09-26,0.5,1.646,16.92,42.33
2009-09-27,10.44,1.568,16.26,47.88
2009-09-28,17.84,2.156,16.99,44.38
2009-09-29,24.45,3.799,15.07,46.24
2009-09-30,0.89,5.7,18.5,44.97
2009-10-01,12.99,5.733,17.02,45.38
2009-10-02,16.34,6.906000000000001,17.92,42.34
2009-10-03,0.0,8.079,16.77,41.49
2009-10-04,3.2,7.854,17.2,44.57
2009-10-05,17.5,7.356,18.14,42.16
2009-10-06,2.11,7.197,17.15,49.26
2009-10-07,19.73,5.352,17.2,40.99
2009-10-08,13.05,7.021,16.24,52.17
2009-10-09,2.14,6.945,16.52,46.11
2009-10-10,21.4,5.902,16.05,45.46
2009-10-11,1.41,7.566,16.34,43.69
2009-10-12,7.27,7.308,18.34,47.34
2009-10-13,0.47,6.676,18.92,44.83
2009-10-14,22.52,6.35,15.88,46.42
2009-10-15,8.98,6.723,17.54,48.12
2009-10-16,0.05,6.463,16.85,47.69
2009-10-17,11.25,6.13,18.59,49.5
2009-10-18,13.98,5.472,17.35,47.49
2009-10-19,0.42,6.401,17.24,43.13
2009-10-20,11.69,5.899,16.53,40.0
2009-10-21,14.1,6.628,15.77,46.84
2009-10-22,6.76,6.059,18.09,47.0
2009-10-23,22.54,5.719,17.72,52.23
2009-10-24,19.73,7.83,17.77,46.23
2009-10-25,47.4,8.136,16.83,47.84
2009-10-26,10.48,10.976,17.32,49.19
2009-10-27,2.24,11.723,18.29,48.55
2009-10-28,18.85,11.127,18.52,49.69
2009-10-29,14.6,11.632,16.4,44.86
2009-10-30,14.63,12.133,16.99,44.55
2009-10-31,4.37,11.731,16.27,46.81
2009-11-01,0.97,10.068,17.91,41.3
2009-11-02,2.32,6.361,18.64,47.88
2009-11-03,1.46,5.749,17.52,46.21
2009-11-04,9.27,5.788,17.18,49.34
2009-11-05,1.35,4.907,17.56,47.78
2009-11-06,13.35,3.874,20.25,45.72
2009-11-07,4.63,3.909,19.19,52.91
2009-11-08,4.85,3.744,18.78,49.43
2009-11-09,13.85,4.065,18.42,51.98
2009-11-10,9.84,5.061,18.14,50.16
2009-11-11,1.39,5.741,17.3,51.23
2009-11-12,2.16,5.242,17.2,45.98
2009-11-13,12.18,5.116,17.76,54.13
2009-11-14,1.01,5.04,17.43,53.16
2009-11-15,6.13,4.881,17.83,50.71
2009-11-16,8.55,5.005,18.4,51.87
2009-11-17,7.27,4.644,18.54,54.27
2009-11-18,18.43,4.342,18.01,50.4
2009-11-19,13.71,5.671,19.19,47.02
2009-11-20,10.56,6.64,18.57,50.97
2009-11-21,31.03,6.426,19.04,52.75
2009-11-22,4.92,8.827,18.15,52.46
2009-11-23,3.68,8.58,19.65,56.78
2009-11-24,1.0,8.457,18.49,50.23
2009-11-25,0.0,7.888,20.7,50.88
2009-11-26,11.1,6.47,18.94,50.49
2009-11-27,1.14,5.902,19.14,55.24
2009-11-28,1.31,5.425,19.9,49.66
2009-11-29,5.51,2.966,20.19,56.76
2009-11-30,10.33,3.249,20.38,52.03
2009-12-01,21.05,3.693,21.31,52.81
2009-12-02,6.16,5.259,20.27,60.74
2009-12-03,6.88,5.685,19.62,59.43
2009-12-04,20.25,5.43,19.23,56.39
2009-12-05,5.9,6.826,19.7,52.41
2009-12-06,17.99,7.276,21.4,62.7
2009-12-07,3.63,8.227,18.61,56.38
2009-12-08,27.41,7.975,19.25,58.03
2009-12-09,2.47,8.405,19.93,60.34
2009-12-10,1.16,8.069,19.4,52.04
2009-12-11,18.8,7.356,19.9,56.33
2009-12-12,2.87,7.475,22.2,58.37
2009-12-13,6.38,7.165,20.18,59.29
2009-12-14,0.0,6.34,20.97,55.32
2009-12-15,28.89,5.959,18.98,60.54
2009-12-16,0.75,6.045,19.62,59.99
2009-12-17,0.78,5.931,21.74,65.23
2009-12-18,0.0,5.697,22.56,63.56
2009-12-19,1.3,4.297,21.2,60.09
2009-12-20,1.6,4.285,20.75,60.65
2009-12-21,3.72,3.98,21.64,64.62
2009-12-22,0.42,4.108,18.63,62.76
2009-12-23,11.0,1.882,21.54,58.14
2009-12-24,3.39,2.546,20.35,68.88
2009-12-25,0.22,3.06,22.28,59.97
2009-12-26,0.72,3.043,19.38,70.72
2009-12-27,0.17,2.951,21.03,64.91
2009-12-28,1.36,2.812,21.7,62.06
2009-12-29,1.7,2.738,21.07,57.21
2009-12-30,0.0,2.604,21.54,66.99
2009-12-31,0.0,1.713,22.9,60.35
2010-01-01,4.54,1.64,22.06,66.42
2010-01-02,2.84,1.979,21.24,71.49
2010-01-03,2.16,1.929,23.2,62.62
2010-01-04,0.94,2.155,22.59,68.59
2010-01-05,0.79,2.343,22.72,64.28
2010-01-06,0.0,2.143,21.62,70.46
2010-01-07,2.07,2.18,20.05,67.6
2010-01-08,1.39,2.151,21.78,67.69
2010-01-09,2.32,2.081,21.76,71.71
2010-01-10,0.82,1.832,22.24,70.3
2010-01-11,7.56,1.668,22.1,66.35
2010-01-12,2.2,2.469,23.14,74.46
2010-01-13,1.29,2.652,23.99,64.83
2010-01-14,6.57,2.587,24.27,70.6
2010-01-15,2.32,2.917,24.11,67.64
2010-01-16,2.18,3.217,22.46,65.98
2010-01-17,2.23,3.1790000000000003,23.5,67.37
2010-01-18,2.32,3.141,25.09,70.95
2010-01-19,0.39,2.898,22.02,72.47
2010-01-20,2.83,2.549,25.04,74.93
2010-01-21,0.01,2.642,22.77,76.5
2010-01-22,3.26,2.264,24.14,73.23
2010-01-23,1.87,2.186,24.34,71.38
2010-01-24,6.57,2.218,24.2,76.15
2010-01-25,5.35,2.448,26.31,71.5
2010-01-26,2.95,2.841,23.86,68.87
2010-01-27,2.36,3.034,22.6,76.78
2010-01-28,1.81,3.086,24.67,78.24
2010-01-29,7.84,3.219,24.22,72.11
2010-01-30,5.29,3.555,25.02,80.76
2010-01-31,0.0,3.813,25.43,76.92
2010-02-01,0.26,3.241,24.58,76.77
2010-02-02,2.79,2.902,25.13,74.21
2010-02-03,1.59,2.717,24.91,79.1
2010-02-04,1.27,2.532,26.63,71.76
2010-02-05,1.11,2.839,24.53,75.6
2010-02-06,5.49,2.252,24.29,74.7
2010-02-07,0.19,2.188,25.92,73.24
2010-02-08,3.65,2.323,24.18,80.03
2010-02-09,0.91,2.414,25.57,78.73
2010-02-10,0.49,2.266,25.07,80.39
2010-02-11,2.98,2.164,25.21,77.4
2010-02-12,1.95,2.442,27.81,81.44
2010-02-13,1.45,2.2475,26.67,78.97
2010-02-14,2.32,2.053,26.52,77.57
2010-02-15,7.19,2.329,26.09,77.32
2010-02-16,4.18,2.463,24.93,73.52
2010-02-17,1.32,2.779,25.94,83.2
2010-02-18,0.27,2.69,26.32,83.09
2010-02-19,3.85,2.755,25.99,88.95
2010-02-20,2.34,2.778,25.94,79.38
2010-02-21,5.47,2.808,25.5,78.61
2010-02-22,0.32,3.04,26.23,75.71
2010-02-23,2.45,2.682,25.48,83.91
2010-02-24,0.94,2.324,26.76,83.42
2010-02-25,2.39,2.645,24.09,86.08
2010-02-26,3.22,2.382,27.51,78.87
2010-02-27,4.41,2.525,24.89,83.96
2010-02-28,2.62,2.747,25.18,80.43
2010-03-01,8.14,2.43,26.7,86.21
2010-03-02,49.46,3.155,26.88,83.96
2010-03-03,8.13,6.814,28.46,77.85
2010-03-04,5.58,7.623,26.72,82.29
2010-03-05,4.65,7.613,26.42,77.0
2010-03-06,10.65,7.604,26.69,79.5
2010-03-07,10.52,8.209,28.13,79.83
2010-03-08,18.16,9.009,29.0,81.36
2010-03-09,8.72,9.76,26.42,82.63
2010-03-10,7.51,6.588,27.18,84.04
2010-03-11,3.15,6.513,26.59,84.02
2010-03-12,66.9,6.205,26.61,83.73
2010-03-13,8.12,11.2,28.61,84.91
2010-03-14,0.0,11.008,25.83,80.27
2010-03-15,28.79,10.393,24.45,84.34
2010-03-16,12.11,11.124,27.12,88.53
2010-03-17,10.82,11.516,28.03,83.82
2010-03-18,46.11,11.675,27.07,85.89
2010-03-19,21.13,15.022,27.37,85.69
2010-03-20,13.45,11.264,27.64,87.14
2010-03-21,17.87,11.813,27.02,85.49
2010-03-22,3.16,13.216,27.48,87.23
2010-03-23,25.39,11.163,27.48,86.27
2010-03-24,2.79,12.213,24.99,86.77
2010-03-25,7.53,11.387,27.07,86.17
2010-03-26,4.83,8.632,25.4,81.86
2010-03-27,13.88,7.197,26.94,81.41
2010-03-28,6.67,7.095,26.49,83.89
2010-03-29,16.04,6.388,28.03,89.62
2010-03-30,0.72,7.285,27.24,84.47
2010-03-31,5.84,5.453,27.47,85.92
2010-04-01,0.58,5.729,26.81,79.1
2010-04-02,15.92,5.187,28.05,85.58
2010-04-03,5.71,5.956,25.4,85.25
2010-04-04,2.45,5.277,26.1,76.96
2010-04-05,20.31,4.918,28.28,85.83
2010-04-06,15.1,5.25,26.55,79.98
2010-04-07,6.98,6.471,24.83,82.73
2010-04-08,51.56,6.543,28.42,87.85
2010-04-09,13.89,10.56,28.03,85.29
2010-04-10,23.45,10.366,27.65,83.43
2010-04-11,24.8,11.888,27.02,83.12
2010-04-12,2.46,13.644,28.58,83.4
2010-04-13,18.15,12.145,28.16,85.07
2010-04-14,1.97,12.586,28.43,80.92
2010-04-15,9.43,12.28,27.56,87.82
2010-04-16,6.21,8.828,26.96,80.92
2010-04-17,16.9,8.046,26.42,79.09
2010-04-18,25.18,7.589,25.52,87.15
2010-04-19,3.18,7.778,27.27,82.76
2010-04-20,6.59,7.564,27.33,84.18
2010-04-21,3.55,6.835,26.36,85.82
2010-04-22,3.68,6.7135,27.3,81.58
2010-04-23,70.4,6.592,26.32,84.03
2010-04-24,18.93,11.515,27.49,85.43
2010-04-25,27.63,11.944,25.71,88.28
2010-04-26,0.79,12.09,25.5,81.68
2010-04-27,31.23,11.715,26.28,81.68
2010-04-28,1.93,13.625,27.31,84.61
2010-04-29,70.26,13.587,25.28,83.39
2010-04-30,18.59,18.876,27.45,82.19
2010-05-01,3.4,14.709,24.72,87.21
2010-05-02,1.82,13.341,26.07,77.22
2010-05-03,8.83,11.39,24.86,77.82
2010-05-04,28.26,11.974,23.62,76.89
2010-05-05,3.31,11.902,26.55,85.32
2010-05-06,2.58,12.057,25.95,83.07
2010-05-07,8.59,6.617,24.69,77.22
2010-05-08,10.67,5.777,25.52,80.76
2010-05-09,20.03,6.24,26.42,80.84
2010-05-10,4.85,7.802,25.56,74.09
2010-05-11,1.27,7.542,25.68,81.06
2010-05-12,7.43,5.245,25.42,76.75
2010-05-13,1.79,5.645,25.18,82.17
2010-05-14,16.16,5.556,25.11,76.38
2010-05-15,1.78,6.342,25.02,80.25
2010-05-16,0.39,5.55,24.84,83.24
2010-05-17,2.07,3.955,24.51,82.04
2010-05-18,12.53,3.5,25.09,80.39
2010-05-19,8.88,4.589,24.76,78.37
2010-05-20,25.6,4.672,24.27,73.86
2010-05-21,3.35,6.576,26.04,76.79
2010-05-22,18.75,5.412,26.44,77.16
2010-05-23,49.58,6.817,25.14,76.68
2010-05-24,1.44,10.854,25.14,72.71
2010-05-25,30.75,10.922,24.32,78.34
2010-05-26,25.62,12.209,26.01,73.21
2010-05-27,0.15,11.979,26.61,81.11
2010-05-28,7.82,11.749,24.63,76.64
2010-05-29,3.98,11.899,24.2,78.84
2010-05-30,30.93,10.734,25.0,78.49
2010-05-31,4.28,9.244,24.71,81.56
2010-06-01,2.94,9.348,24.01,75.57
2010-06-02,2.15,7.315,24.9,73.56
2010-06-03,0.51,5.315,25.29,73.31
2010-06-04,0.0,5.406,23.49,78.61
2010-06-05,1.47,4.828,26.74,69.85
2010-06-06,4.84,4.777,22.59,70.87
2010-06-07,1.72,2.363,23.2,73.9
2010-06-08,2.37,2.377,24.2,72.41
2010-06-09,3.64,2.332,26.14,75.46
2010-06-10,0.91,2.3,23.25,68.22
2010-06-11,3.23,2.456,22.66,71.71
2010-06-12,3.71,2.819,24.2,71.03
2010-06-13,5.17,2.757,23.32,68.05
2010-06-14,3.84,2.884,24.15,73.57
2010-06-15,0.49,3.07,23.33,70.33
2010-06-16,1.76,2.933,22.46,69.87
2010-06-17,0.0,2.806,25.58,67.47
2010-06-18,0.22,2.673,20.2,68.5
2010-06-19,1.3,2.467,24.89,66.21
2010-06-20,3.58,2.131,23.92,71.52
2010-06-21,1.17,2.112,22.15,71.69
2010-06-22,4.42,1.834,24.69,73.3
2010-06-23,0.48,2.073,21.36,69.22
2010-06-24,4.33,2.043,23.65,66.56
2010-06-25,1.4,2.467,20.48,65.83
2010-06-26,1.73,2.578,21.33,68.36
2010-06-27,0.28,2.442,21.24,67.15
2010-06-28,2.93,2.211,21.55,65.68
2010-06-29,0.65,2.518,22.23,65.07
2010-06-30,0.0,2.195,21.3,69.03
2010-07-01,7.46,2.194,20.01,63.88
2010-07-02,4.36,2.493,22.42,68.87
2010-07-03,5.04,2.647,21.92,65.03
2010-07-04,0.0,2.816,22.19,63.04
2010-07-05,2.81,2.847,21.87,61.44
2010-07-06,0.54,2.992,22.57,62.99
2010-07-07,0.0,3.093,21.45,64.62
2010-07-08,4.21,2.863,22.45,61.64
2010-07-09,1.55,2.61,20.58,64.98
2010-07-10,1.56,2.405,20.55,60.8
2010-07-11,0.7,2.056,22.56,61.37
2010-07-12,0.0,2.226,22.46,57.54
2010-07-13,1.78,1.986,21.59,62.74
2010-07-14,1.99,2.019,20.04,59.93
2010-07-15,3.32,2.111,19.88,65.13
2010-07-16,0.84,2.0995,22.09,62.17
2010-07-17,3.34,2.088,21.95,59.98
2010-07-18,3.03,2.179,20.54,63.07
2010-07-19,1.28,2.27,22.86,60.28
2010-07-20,11.01,2.333,20.89,61.76
2010-07-21,2.52,3.251,19.25,55.82
2010-07-22,6.02,3.067,20.0,59.47
2010-07-23,12.04,3.473,20.2,59.27
2010-07-24,1.49,4.424,20.2,52.81
2010-07-25,3.56,4.246,21.28,61.65
2010-07-26,1.0,4.195,19.0,53.33
2010-07-27,3.13,4.086,18.54,52.6
2010-07-28,0.0,3.64,20.4,47.64
2010-07-29,1.46,3.499,19.21,57.3
2010-07-30,2.45,2.957,22.07,50.65
2010-07-31,4.67,2.298,20.51,53.72
2010-08-01,5.73,2.66,18.97,57.49
2010-08-02,2.94,2.709,20.63,55.25
2010-08-03,0.1,2.7005,20.08,52.51
2010-08-04,4.77,2.692,19.91,49.32
2010-08-05,1.02,2.896,19.08,53.49
2010-08-06,7.32,2.805,19.55,56.09
2010-08-07,3.25,3.405,16.96,55.35
2010-08-08,2.47,3.17,20.31,58.33
2010-08-09,0.0,2.918,15.49,50.73
2010-08-10,2.49,2.652,18.41,48.47
2010-08-11,1.33,2.858,17.19,53.09
2010-08-12,2.35,2.771,18.22,52.53
2010-08-13,4.86,2.903,18.59,51.62
2010-08-14,0.0,2.719,17.4,49.15
2010-08-15,1.28,2.4749999999999996,15.76,43.17
2010-08-16,0.0,2.231,18.68,47.87
2010-08-17,2.75,2.042,20.5,52.32
2010-08-18,1.27,2.187,18.0,51.26
2010-08-19,1.44,2.416,19.25,53.07
2010-08-20,0.47,2.084,19.74,50.98
2010-08-21,2.6,1.928,16.28,51.93
2010-08-22,0.78,1.99,17.67,51.8
2010-08-23,0.32,1.677,16.8,49.35
2010-08-24,0.21,2.034,17.21,49.16
2010-08-25,0.59,1.894,19.67,40.14
2010-08-26,0.87,1.708,18.14,46.7
2010-08-27,3.58,1.791,18.66,46.63
2010-08-28,0.0,1.749,17.78,47.96
2010-08-29,1.51,1.569,16.56,45.3
2010-08-30,3.12,1.787,18.41,50.73
2010-08-31,8.33,2.038,18.94,45.09
2010-09-01,4.25,2.776,17.96,50.87
2010-09-02,1.86,2.997,18.09,44.52
2010-09-03,1.97,2.893,16.32,45.43
2010-09-04,0.9,2.905,18.23,45.04
2010-09-05,0.83,3.015,18.83,45.44
2010-09-06,2.4,2.713,17.85,50.32
2010-09-07,0.0,2.839,15.62,45.67
2010-09-08,0.0,2.143,19.01,45.61
2010-09-09,4.13,1.771,16.4,44.16
2010-09-10,1.12,2.068,17.7,45.48
2010-09-11,0.9,1.835,18.24,46.79
2010-09-12,0.61,1.992,18.34,45.39
2010-09-13,2.38,1.989,15.43,45.48
2010-09-14,4.67,2.04,17.32,48.87
2010-09-15,0.0,2.192,17.23,46.55
2010-09-16,3.36,2.154,18.6,42.19
2010-09-17,1.15,2.271,17.6,45.3
2010-09-18,0.44,2.217,18.57,43.86
2010-09-19,1.74,2.499,17.64,46.97
2010-09-20,1.1,2.345,17.01,45.65
2010-09-21,0.09,2.203,17.26,48.67
2010-09-22,1.59,1.813,18.58,43.01
2010-09-23,2.11,1.836,15.75,44.6
2010-09-24,0.13,1.914,17.94,41.94
2010-09-25,0.0,1.768,16.4,44.97
2010-09-26,2.62,1.733,16.17,40.46
2010-09-27,11.56,1.821,18.03,46.01
2010-09-28,17.82,2.67,16.12,44.86
2010-09-29,27.61,3.892,17.38,45.47
2010-09-30,13.82,6.232,16.51,47.37
2010-10-01,5.96,7.0,14.64,45.67
2010-10-02,3.73,7.537,17.48,41.17
2010-10-03,4.2,7.978,17.13,43.35
2010-10-04,2.4,8.154,15.1,44.79
2010-10-05,6.24,7.073,16.31,44.07
2010-10-06,3.97,6.32,15.21,44.46
2010-10-07,17.45,4.453,17.76,49.98
2010-10-08,1.39,4.565,18.43,45.46
2010-10-09,3.86,4.431,17.9,46.35
2010-10-10,8.53,4.372,18.05,40.0
2010-10-11,0.72,4.727,16.56,47.55
2010-10-12,0.0,4.481,17.64,53.93
2010-10-13,17.44,4.115,17.1,49.48
2010-10-14,3.11,5.235,17.31,44.2
2010-10-15,4.08,4.017,18.11,52.44
2010-10-16,11.94,4.168,18.35,45.77
2010-10-17,7.08,4.822,16.8,46.7
2010-10-18,7.99,4.772,15.81,45.07
2010-10-19,8.83,5.336,17.06,45.1
2010-10-20,0.0,6.128,17.05,40.0
2010-10-21,4.73,4.594,17.59,48.57
2010-10-22,5.46,4.65,18.16,45.43
2010-10-23,10.48,4.918,15.45,45.88
2010-10-24,18.15,4.718,16.72,47.4
2010-10-25,1.97,5.73,16.47,45.47
2010-10-26,9.29,5.17,18.72,47.65
2010-10-27,6.85,5.272,17.29,50.62
2010-10-28,1.88,5.653,17.03,48.37
2010-10-29,10.82,5.541,18.12,46.86
2010-10-30,7.45,5.885,17.03,47.11
2010-10-31,14.77,5.591,17.65,48.25
2010-11-01,4.45,5.356,19.52,45.33
2010-11-02,1.49,5.586,19.54,48.63
2010-11-03,15.23,5.141,17.39,50.24
2010-11-04,24.29,5.63,17.66,48.64
2010-11-05,7.57,7.353,17.27,47.3
2010-11-06,11.16,7.233,16.02,47.91
2010-11-07,4.22,7.52,19.03,50.93
2010-11-08,0.88,6.624,20.47,45.88
2010-11-09,2.85,6.371,17.66,46.94
2010-11-10,7.33,6.151,17.34,44.79
2010-11-11,1.32,5.931,17.94,49.94
2010-11-12,27.01,4.085,18.35,52.65
2010-11-13,14.9,5.463,17.19,54.29
2010-11-14,3.75,6.169,17.92,55.17
2010-11-15,4.46,5.948,19.46,48.7
2010-11-16,4.19,6.181,18.63,51.76
2010-11-17,4.52,6.12,19.84,50.05
2010-11-18,31.05,6.107,18.99,56.45
2010-11-19,5.29,8.34,17.6,55.68
2010-11-20,7.81,6.633,18.18,52.53
2010-11-21,14.65,5.918,19.07,50.43
2010-11-22,3.55,6.833,17.77,42.21
2010-11-23,1.31,6.929,17.71,48.53
2010-11-24,23.42,6.755,17.83,47.55
2010-11-25,9.43,8.235,19.61,49.05
2010-11-26,12.69,6.502,18.8,59.3
2010-11-27,18.86,7.022,20.42,50.07
2010-11-28,2.76,7.872,18.41,51.06
2010-11-29,3.14,6.99,16.93,51.77
2010-11-30,11.38,7.011,19.33,62.62
2010-12-01,3.49,7.735,21.18,54.94
2010-12-02,10.23,6.261,19.64,58.41
2010-12-03,4.09,6.182,18.31,56.26
2010-12-04,6.11,5.418,18.13,50.08
2010-12-05,1.28,4.495,21.03,60.94
2010-12-06,1.69,4.388,19.11,57.86
2010-12-07,0.52,4.253,21.53,56.61
2010-12-08,2.23,3.521,20.73,62.57
2010-12-09,1.07,3.373,19.38,56.57
2010-12-10,2.01,2.416,21.4,57.49
2010-12-11,0.64,2.546,19.39,57.21
2010-12-12,4.2,1.681,18.95,61.8
2010-12-13,2.16,2.404,19.61,61.34
2010-12-14,8.87,2.198,21.33,60.07
2010-12-15,2.69,2.875,21.78,56.41
2010-12-16,9.49,2.925,20.33,58.78
2010-12-17,5.4,3.643,18.94,57.07
2010-12-18,0.49,3.876,19.33,64.04
2010-12-19,1.03,3.851,19.91,56.17
2010-12-20,1.76,3.741,19.76,66.02
2010-12-21,0.0,3.635,21.41,65.44
2010-12-22,1.86,2.773,23.17,59.16
2010-12-23,2.09,2.876,22.11,61.0
2010-12-24,0.41,2.263,20.27,60.46
2010-12-25,0.23,1.757,20.79,64.23
2010-12-26,0.4,1.87,21.07,67.52
2010-12-27,0.79,1.724,22.05,67.18
2010-12-28,0.46,1.64,23.31,62.67
2010-12-29,0.0,1.674,21.36,68.08
2010-12-30,2.56,1.308,23.45,68.17
2010-12-31,0.27,1.535,24.1,64.43
2011-01-01,0.72,1.5745,21.74,65.32
2011-01-02,4.83,1.614,21.8,70.31
2011-01-03,2.28,1.842,21.9,69.21
2011-01-04,4.21,2.186,22.41,70.05
2011-01-05,3.06,2.36,22.07,74.48
2011-01-06,0.74,2.512,23.4,68.7
2011-01-07,6.09,2.6805000000000003,21.05,68.38
2011-01-08,4.13,2.849,22.15,71.82
2011-01-09,0.48,3.315,23.1,74.05
2011-01-10,0.0,2.802,23.73,66.59
2011-01-11,2.42,2.71,25.14,68.16
2011-01-12,0.0,2.463,21.74,66.05
2011-01-13,1.64,2.185,22.46,70.47
2011-01-14,1.2,2.433,20.93,72.44
2011-01-15,1.29,2.03,22.17,67.26
2011-01-16,0.45,1.877,21.59,73.84
2011-01-17,0.98,1.757,22.92,69.41
2011-01-18,3.06,2.06,23.3,69.49
2011-01-19,0.76,1.916,24.08,74.82
2011-01-20,0.48,2.007,23.39,69.88
2011-01-21,3.64,1.722,24.24,67.86
2011-01-22,1.47,1.991,23.96,74.63
2011-01-23,6.99,2.119,22.89,72.32
2011-01-24,0.36,2.582,22.32,76.62
2011-01-25,3.93,2.56,24.67,75.84
2011-01-26,0.0,2.529,25.81,68.41
2011-01-27,0.1,2.562,26.78,77.91
2011-01-28,0.39,2.531,25.25,79.97
2011-01-29,0.82,2.141,25.85,77.68
2011-01-30,1.22,2.271,24.93,78.1
2011-01-31,8.77,1.576,24.85,74.43
2011-02-01,0.88,2.437,24.73,74.04
2011-02-02,0.0,2.351,24.58,76.4
2011-02-03,0.59,2.242,25.37,78.81
2011-02-04,0.56,2.281,24.31,79.02
2011-02-05,2.62,2.137,24.76,75.3
2011-02-06,2.49,2.548,23.8,75.28
2011-02-07,0.0,2.61,25.52,72.7
2011-02-08,0.0,1.687,24.15,79.38
2011-02-09,0.81,1.653,25.21,76.54
2011-02-10,4.59,1.891,25.74,77.07
2011-02-11,2.54,2.265,25.89,83.42
2011-02-12,2.11,2.118,26.14,80.28
2011-02-13,2.3,2.103,25.22,79.71
2011-02-14,6.86,2.3115,25.98,81.48
2011-02-15,3.97,2.52,25.07,83.49
2011-02-16,0.89,3.056,23.65,74.62
2011-02-17,1.72,3.179,26.21,78.01
2011-02-18,5.29,2.687,26.03,79.24
2011-02-19,1.01,3.064,26.8,77.23
2011-02-20,0.14,2.905,25.82,79.59
2011-02-21,0.65,2.954,24.3,75.95
2011-02-22,0.0,2.237,25.86,83.59
2011-02-23,2.54,2.128,26.89,79.47
2011-02-24,0.0,2.048,26.53,81.83
2011-02-25,0.41,2.048,25.96,81.58
2011-02-26,0.0,1.605,24.49,83.3
2011-02-27,10.17,1.485,25.18,74.43
2011-02-28,0.0,2.223,26.73,83.35
2011-03-01,9.8,2.282,24.63,81.35
2011-03-02,1.47,2.99,26.02,83.57
2011-03-03,2.53,2.879,26.42,78.98
2011-03-04,23.46,3.298,27.57,83.92
2011-03-05,29.9,5.049,27.07,86.74
2011-03-06,30.38,7.451,27.46,83.56
2011-03-07,3.58,8.964,26.84,80.99
2011-03-08,18.52,9.271,25.73,81.26
2011-03-09,20.85,9.962,25.99,85.15
2011-03-10,17.73,11.571,25.71,85.26
2011-03-11,4.86,12.818,27.26,84.75
2011-03-12,7.93,11.263,26.01,83.68
2011-03-13,7.33,9.429,26.33,84.52
2011-03-14,9.18,7.74,26.78,83.83
2011-03-15,4.48,7.2925,28.42,82.98
2011-03-16,12.43,6.845,27.46,86.5
2011-03-17,13.47,6.102,26.06,85.25
2011-03-18,2.58,6.004,27.0,88.27
2011-03-19,28.81,5.709,28.52,87.83
2011-03-20,11.06,7.506,27.5,85.39
2011-03-21,38.65,7.683,25.31,86.41
2011-03-22,6.06,10.132,26.01,81.82
2011-03-23,2.37,10.207,25.94,84.51
2011-03-24,7.19,9.615,28.39,85.83
2011-03-25,27.32,9.033,28.22,80.1
2011-03-26,0.0,11.052,26.35,86.17
2011-03-27,2.76,8.614,26.33,82.04
2011-03-28,29.28,8.03,27.03,82.4
2011-03-29,0.78,7.208,27.07,83.38
2011-03-30,5.65,6.923,26.03,84.89
2011-03-31,5.12,7.031,26.75,81.01
2011-04-01,1.0,6.733,25.55,87.57
2011-04-02,21.12,4.567,28.27,85.53
2011-04-03,44.22,6.624,25.24,90.77
2011-04-04,10.46,9.821,25.22,85.88
2011-04-05,9.99,8.322,27.42,86.67
2011-04-06,2.05,9.154,25.75,82.37
2011-04-07,1.91,8.552,26.47,81.36
2011-04-08,19.38,8.424,27.03,86.72
2011-04-09,4.05,9.907,27.63,81.54
2011-04-10,4.04,8.639,26.72,86.7
2011-04-11,0.0,5.281,28.71,89.84
2011-04-12,0.23,4.393,26.91,87.5
2011-04-13,16.42,3.612,28.09,86.3
2011-04-14,3.21,4.997,27.16,85.33
2011-04-15,8.12,4.912,28.99,83.29
2011-04-16,9.25,4.03,27.9,84.02
2011-04-17,5.21,4.565,26.86,82.57
2011-04-18,1.77,4.525,27.42,80.23
2011-04-19,8.8,4.566,26.51,84.18
2011-04-20,33.24,5.264,26.47,87.29
2011-04-21,3.59,6.762,25.41,79.99
2011-04-22,3.59,6.848,25.88,87.93
2011-04-23,17.27,6.416,28.71,87.27
2011-04-24,21.28,7.121,25.42,84.68
